"","INDEX","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","OLD_CLAIM"
"1002",1002,1,48087.2865875361,4,45,4,20,35.9444015112229,2,1,1,1,3,6,15,2,34.5253530032641,16,4,1,634,5,1,8,19,2,6.45362499889269
"1003",1003,1,24.6129293277666,1,30,1,8,19.2353840616713,1,1,1,1,2,3,53,2,23.6643191323985,5,5,1,1,1,1,5,2,2,0.693147180559945
"1004",1004,1,2.03201387811108e-08,4,22,4,12,34.6842903920492,1,5.28304566267468,2,1,3,8,20,2,36.7151195013716,12,5,1,642,2,1,3,21,2,6.46614472423762
"1005",1005,1,69.5817030029249,1,21,1,8,21.3541565040626,1,4.11595363750582,2,1,2,3,17,2,25.8069758011279,1,5,1,130,2,1,8,2,2,4.87519732320115
"1006",1006,0,0,1,38,1,17,40.8411557133243,1,6.00231347642754,2,2,4,1,42,1,33.689761055846,3,2,2,1,1,1,3,14,1,0.693147180559945
"1007",1007,0,0,1,34,1,16,28.4429253066558,1,5.44808628412874,2,2,1,8,41,2,21.142374511866,3,3,2,1,1,1,1,15,2,0.693147180559945
"1008",1008,1,46.2953268615715,1,29,1,13,37.973675092095,1,5.93171342628067,2,2,1,8,1,1,10.3923048454133,1,3,2,407,3,1,7,12,2,6.01126717440416
"1009",1009,1,7.75492423522887e-05,1,30,2,13,25.9229627936314,1,5.33319091226404,2,1,2,2,47,1,22.9128784747792,9,5,1,1,1,1,1,7,2,0.693147180559945
"1010",1010,1,2.5083976566114e-06,1,25,1,10,20.174241001832,1,4.44676510884994,2,1,1,7,19,2,23.4093998214393,1,5,1,1,1,1,4,8,2,0.693147180559945
"1011",1011,1,3.14849774441016e-05,1,15,3,1,1,2,1,1,1,2,5,24,2,25.6320112359526,1,1,1,1,1,1,1,9,2,0.693147180559945
"1012",1012,1,209.248663587265,1,34,1,15,36.8374809127877,1,5.74060224249757,1,1,4,4,50,2,37.4566416006561,5,5,1,1,1,1,3,18,2,0.693147180559945
"1013",1013,0,0,1,22,1,14,17.5214154679352,1,3.8943229049609,2,2,4,6,50,2,24.2899156029822,8,1,2,1,1,1,2,15,2,0.693147180559945
"1014",1014,0,0,1,29,1,7,30.0166620396073,1,5.13447686263441,2,2,2,7,12,2,25.2784493195291,5,1,2,1,1,1,1,9,2,0.693147180559945
"1015",1015,0,0,1,33,1,8,13.8202749610853,1,3.98822939668556,2,1,4,4,21,2,32.218007387174,1,1,1,1,1,1,1,13,2,0.693147180559945
"1016",1016,1,0.0103717447751279,1,29,1,13,9.89949493661167,1,3.26039043869513,2,1,2,3,22,2,13.0384048104053,9,5,1,730,2,2,3,6,2,6.59441345974978
"1017",1017,1,0.32092963423343,1,30,1,14,38.1313519298752,1,5.7681547759425,2,2,3,6,26,2,31.543620591175,9,6,1,1,1,2,1,14,2,0.693147180559945
"1018",1018,1,1.44152449906624e-09,1,45,1,13,21.540659228538,1,4.68069463864143,2,1,1,2,22,1,14,5,4,1,144,4,1,2,16,2,4.97673374242057
"1019",1019,1,0.0316645483106449,1,12,2,12,36.4417343165772,1,5.38196030419405,2,1,1,8,15,2,9,5,5,1,752,2,2,5,10,2,6.62406522779989
"1020",1020,0,0,1,34,1,15,34.1906419945575,1,5.33977104928353,2,2,1,7,28,2,24.8596057893121,10,1,2,1,1,1,4,15,2,0.693147180559945
"1021",1021,1,36.1866959128533,1,31,1,12,34.8998567332303,1,1,1,2,3,1,1,1,35.1852241715184,9,2,2,1,1,1,2,17,2,0.693147180559945
"1022",1022,0,0,1,28,1,12,37.1752605908822,1,1,1,1,2,2,9,1,25.7099202643649,1,1,1,1,1,1,1,2,1,0.693147180559945
"1023",1023,1,84457.9867425108,1,33,1,16,29.1204395571221,1,5.15284737739277,2,2,2,2,33,1,34.0293990543471,1,2,2,392,3,1,7,2,2,5.97380961186926
"1024",1024,1,10.538674562508,1,31,1,12,32.5576411921994,1,1,1,2,1,2,36,1,22.781571499789,1,1,2,1,1,1,4,12,2,0.693147180559945
"1025",1025,1,1.96222444964602e-08,1,8,2,9,32.3264597504892,2,1,1,1,1,2,37,1,32.2955105239103,8,5,1,493,3,1,2,11,2,6.20253551718792
"1026",1026,1,627.505656939846,1,10,4,14,22.8035085019828,1,4.24264068711928,2,1,2,2,43,1,6.78232998312527,1,4,1,1,1,1,5,2,2,0.693147180559945
"1027",1027,1,1.2363576914385e-07,1,18,1,11,32.0156211871642,1,1,1,1,3,6,46,2,8.24621125123532,1,4,1,363,2,1,1,14,2,5.89715386763674
"1028",1028,0,0,1,28,2,14,33.5111921602321,1,5.36099018152429,2,1,1,8,22,2,36.0970912955601,1,1,1,1,1,1,1,2,2,0.693147180559945
"1029",1029,0,0,1,21,1,16,31.3368792319848,1,4.60065326758241,2,1,2,2,1,2,12.4096736459909,7,4,1,1,1,1,4,9,2,0.693147180559945
"1030",1030,0,0,1,22,3,13,34.4093010681705,2,1,1,2,3,6,14,2,1,5,1,1,1,1,1,1,15,1,0.693147180559945
"1031",1031,0,0,1,13,3,12,16.4012194668567,2,1,1,2,2,3,40,2,7.34846922834953,6,1,1,1,1,1,3,2,1,0.693147180559945
"1032",1032,0,0,2,23,2,15,34.6265793863616,1,5.50590708080406,2,2,2,2,28,1,10.295630140987,7,3,2,1,1,1,1,2,1,0.693147180559945
"1033",1033,1,0.000371602452905532,1,28,3,11,16.1245154965971,2,1,1,1,1,3,1,2,26.9258240356725,1,1,1,1,1,1,2,11,2,0.693147180559945
"1034",1034,1,5011.1493655391,1,40,1,13,40.2988833592198,1,5.98839228458542,2,1,4,7,5,1,33.166247903554,5,3,1,668,3,2,1,10,2,6.50578406012823
"1035",1035,1,801.524073999991,3,47,4,13,35.7910603363466,1,5.58793253287761,2,1,4,7,35,2,24.2074368738204,3,5,1,19,2,1,5,17,2,2.99573227355399
"1036",1036,0,0,1,14,2,14,36.8239052790439,1,5.62200687108778,2,1,1,2,55,1,7.54983443527075,6,5,1,1,1,1,2,2,1,0.693147180559945
"1037",1037,0,0,1,34,1,12,40.1497197997695,1,1,1,2,3,1,37,1,14.1774468787578,6,3,2,1,1,1,1,12,1,0.693147180559945
"1038",1038,0,0,1,43,1,16,11.8743420870379,1,3.95227774224096,2,2,2,3,52,1,16.3095064303001,1,3,2,1,1,1,1,2,1,0.693147180559945
"1039",1039,1,6.85919048239861,1,30,1,14,38.742741255621,1,5.91849303254418,2,2,4,4,51,2,31.4483703870328,1,6,2,1,1,1,4,11,2,0.693147180559945
"1040",1040,1,1.61959775311146,1,23,1,9,39.7240481320824,1,5.89544692062998,1,2,3,1,44,1,32.310988842807,5,2,1,1,1,1,1,14,2,0.693147180559945
"1041",1041,1,1.80701011405162e-07,1,25,1,9,7,1,2.73556479973476,2,1,2,5,33,2,17.6918060129541,9,5,1,1,1,1,2,7,2,0.693147180559945
"1042",1042,1,1834864559.32534,2,25,3,15,42.414620120897,2,6.11034445880009,1,1,4,4,27,2,9.59166304662544,2,5,1,776,2,2,5,2,2,6.65544035036765
"1043",1043,1,2.1557524191719e-05,1,13,3,1,1,1,1,2,1,2,9,17,2,8.88819441731559,2,5,1,1,1,2,1,6,2,0.693147180559945
"1044",1044,0,0,1,28,4,15,11.4891252930761,1,1,2,1,2,9,27,2,27,3,5,1,1,1,1,1,9,1,0.693147180559945
"1045",1045,1,3.25602281494111e-09,1,13,2,1,1,2,2.43229927909779,1,1,1,5,31,2,7.34846922834953,5,4,1,787,5,2,2,2,2,6.66949808985788
"1046",1046,0,0,1,22,1,14,18.0831413200251,1,2.79468239267124,2,1,2,2,47,1,24.6170672501823,1,1,1,1,1,1,1,9,1,0.693147180559945
"1047",1047,1,7623.75278904816,1,29,1,15,39.2045915678253,1,1,1,2,3,1,1,1,36.8374809127877,2,2,1,649,4,1,5,16,2,6.47697236288968
"1048",1048,1,54.9268309493571,1,30,1,10,31.3528308131818,1,5.5103949859677,2,2,2,8,38,1,33.5111921602321,2,2,1,245,3,1,4,2,2,5.50533153593236
"1049",1049,1,0.0753825053879511,1,18,1,1,1,1,1,2,2,1,9,26,1,8.24621125123532,1,3,1,1,1,1,4,11,2,0.693147180559945
"1050",1050,1,24.9834359526207,1,42,1,11,41.1703777004778,1,6.04576990671942,2,2,3,1,34,1,32.5115364140177,3,2,2,496,4,1,5,16,2,6.20859002609663
"1051",1051,1,0.00109011413197713,1,39,1,16,17.6918060129541,1,1,1,1,1,5,28,2,13.3041346956501,2,5,1,585,3,1,5,9,2,6.37331978957701
"1052",1052,1,7.50151749769391e-05,1,34,1,8,26.9814751264641,1,1,1,2,3,1,43,1,28.2311884269862,1,6,1,577,3,1,1,16,2,6.35957386867238
"1053",1053,1,190.802184061575,1,26,3,1,1,1,1,2,1,2,9,57,1,9.69535971483266,3,1,1,484,5,1,6,2,2,6.18414889093748
"1054",1054,0,0,1,40,1,1,1,1,3.52273666997561,2,2,1,5,39,2,12.9228479833201,5,3,2,1,1,1,1,18,1,0.693147180559945
"1055",1055,1,7.70732770943673e-07,1,8,4,16,34.322004603461,1,5.59793526507629,2,2,1,2,15,1,28.2311884269862,1,6,2,306,4,1,5,9,2,5.7268477475872
"1056",1056,0,0,1,32,1,11,33.8082830087539,1,1,1,2,2,2,44,1,25.8456959666402,1,1,2,1,1,1,2,9,1,0.693147180559945
"1057",1057,1,3.59079199179876e-12,1,28,3,16,14.9331845230681,1,4.11953428781424,2,1,2,3,20,2,30.5122926047847,5,5,1,4,4,1,1,7,2,1.6094379124341
"1058",1058,0,0,1,42,1,12,17.832554500127,1,1,1,2,1,8,9,2,18.0831413200251,1,1,2,1,1,1,1,12,1,0.693147180559945
"1059",1059,1,3.88646697473844e-14,2,22,3,12,25.1594912508182,1,4.57476223824325,2,1,2,2,2,1,22.113344387496,1,5,1,771,5,1,1,9,2,6.64898455002478
"1060",1060,1,7.83469888430559,1,17,3,10,21.4941852602047,2,1,1,2,2,2,25,2,14.8660687473185,3,1,2,805,3,2,3,2,2,6.69208374250663
"1061",1061,1,1.50710678800629e-08,1,28,1,9,22.6274169979695,1,5.0589492766917,2,1,2,2,15,2,20.3224014329016,3,5,1,1,1,1,2,8,2,0.693147180559945
"1062",1062,1,617973047.796076,2,19,3,13,35.6791255498225,1,1,2,2,2,2,20,1,1,5,1,1,432,3,2,7,6,2,6.07073772800249
"1063",1063,1,2.65048699082841e-09,1,22,3,11,20.1990098767242,1,4.42095241839268,2,2,2,2,40,1,31.224989991992,2,6,2,624,3,1,1,2,2,6.4377516497364
"1064",1064,0,0,2,23,4,16,20.0499376557634,2,1,1,1,1,8,21,2,27.8567765543682,8,1,1,312,2,1,7,11,1,5.74620319054015
"1065",1065,0,0,1,14,4,11,38.6134691526156,2,1,1,1,3,7,4,2,33.1813200460741,5,3,1,1,1,1,1,14,2,0.693147180559945
"1066",1066,0,0,1,28,3,1,1,1,1.89882892211594,2,1,1,5,1,1,37.0675059857013,3,2,2,1,1,1,1,11,2,0.693147180559945
"1067",1067,1,179748639923.475,1,41,1,13,42.3674403286297,1,6.1081516199547,2,2,4,7,42,1,36.0693775937429,5,2,1,663,2,1,5,4,2,6.49828214947643
"1068",1068,1,0.00848695698613663,1,34,1,15,27.4408454680245,1,5.04148093860104,2,2,2,2,40,1,33.5410196624968,9,1,1,556,2,1,1,2,2,6.32256523992728
"1069",1069,0,0,1,37,1,13,37.6164857476081,1,5.73132928833388,2,1,3,6,10,2,27.8926513619627,5,1,1,1,1,1,1,20,2,0.693147180559945
"1070",1070,1,11.1190760040596,1,30,1,17,21.5638586528478,1,4.21286593061052,2,2,2,3,41,1,8.06225774829855,12,3,2,1,1,2,1,2,2,0.693147180559945
"1071",1071,0,0,1,33,1,1,1,1,1,1,1,2,9,43,2,11.4017542509914,1,5,1,1,1,2,3,2,1,0.693147180559945
"1072",1072,0,0,1,35,1,15,39.1152144312159,1,5.83724678892384,2,1,1,8,14,2,22.3159136044214,1,5,1,1,1,1,1,13,2,0.693147180559945
"1073",1073,1,0.113100216171854,1,28,1,14,8.66025403784439,1,1,2,2,2,9,8,1,20.2977831301844,6,3,1,1,1,1,1,2,2,0.693147180559945
"1074",1074,1,0.332845981258949,3,26,3,13,31.4801524773944,2,1,1,1,1,8,32,1,32.542280190546,5,3,1,501,3,1,5,12,2,6.21860011969173
"1075",1075,0,0,2,19,5,1,1,2,2.65914794847249,1,1,2,5,14,2,9.05538513813742,3,4,1,1,1,1,1,2,1,0.693147180559945
"1076",1076,0,0,1,27,3,14,23.7907545067406,1,4.92429805210492,2,1,2,2,21,2,27.5862284482674,9,5,1,1,1,1,1,2,1,0.693147180559945
"1077",1077,0,0,1,38,1,17,33.3316666249979,1,1,1,1,3,5,39,2,28.9827534923789,15,4,1,1,1,1,2,12,1,0.693147180559945
"1078",1078,0,0,1,18,3,8,17.5499287747842,1,3.96035189615243,2,1,2,3,15,2,11.9582607431014,3,4,1,1,1,1,1,2,1,0.693147180559945
"1079",1079,1,46.7876921033914,1,26,1,13,26.9072480941474,1,1,1,2,2,3,48,2,20.3960780543711,1,3,1,1,1,2,2,2,2,0.693147180559945
"1080",1080,0,0,1,42,1,13,33.5410196624968,1,5.39951474432902,2,2,3,7,25,2,32.1091887160046,5,6,2,1,1,1,1,23,2,0.693147180559945
"1081",1081,1,1.21132968945272,1,32,1,7,9.69535971483266,1,1,1,1,2,9,56,2,29.8161030317511,3,5,1,427,4,1,6,4,2,6.0591231955818
"1082",1082,1,633626.258521111,1,26,4,1,1,1,1,2,2,2,9,8,1,25.0399680510978,1,1,2,478,4,1,7,2,2,6.17170059741091
"1083",1083,0,0,1,28,5,16,36.0138862107382,1,5.61213252659337,2,1,3,7,43,2,27.4408454680245,5,5,1,1,1,1,1,15,2,0.693147180559945
"1084",1084,1,2.76573817102291e-13,1,29,1,14,29.9666481275434,1,1,1,1,1,8,13,2,21.2132034355964,1,5,1,429,4,1,1,7,2,6.06378520868761
"1085",1085,1,2.66124737688016e-13,2,20,3,15,10.0995049383621,1,3.97635364383525,2,1,2,3,7,2,11,1,4,1,284,3,1,1,2,2,5.65248918026865
"1086",1086,1,19567768170.4325,1,16,2,13,39.7994974842648,2,1,1,1,2,2,44,1,32.7414110874898,1,3,1,731,2,2,6,2,2,6.59578051396131
"1087",1087,0,0,1,31,1,10,27.1477439209965,1,1,1,1,2,5,32,2,33.5857112474933,5,3,1,1,1,1,1,10,1,0.693147180559945
"1088",1088,1,45070.4979609255,1,36,1,9,36.2491379207837,1,5.73928028449571,2,2,3,7,13,1,12.0415945787923,1,3,2,1,1,2,2,10,2,0.693147180559945
"1089",1089,1,1.32581501573332,1,50,1,6,28.7576076890968,1,5.21388093823942,1,1,4,4,24,2,27.4226184016042,5,5,1,532,3,1,3,20,2,6.27852142416584
"1090",1090,0,0,1,33,1,15,8.42614977317636,1,4.13022058844706,2,1,3,5,18,2,16.0934769394311,1,1,1,1,1,1,3,18,1,0.693147180559945
"1091",1091,1,9.56887712154627e-05,1,39,1,8,2.44948974278318,1,3.38312328215506,1,2,3,7,24,2,27.8028775489157,1,6,2,1,1,1,1,13,2,0.693147180559945
"1092",1092,0,0,1,24,1,14,36.5102725270574,1,5.42474680875747,2,2,1,8,76,2,31.0161248385416,1,6,1,1,1,1,1,10,1,0.693147180559945
"1093",1093,0,0,2,26,2,14,34.9857113690718,1,5.86470519666928,2,2,2,8,27,2,25.7293606605372,4,1,2,1,1,1,2,9,2,0.693147180559945
"1094",1094,1,0.00143256479097433,1,22,1,1,1,1,3.19343686757474,2,1,2,5,23,2,10.9087121146357,1,5,1,1,1,1,5,7,2,0.693147180559945
"1095",1095,1,397.614985190233,2,23,3,15,16.431676725155,1,3.77926670891136,2,2,2,2,29,1,13.7113092008021,3,3,2,1,1,2,3,2,1,0.693147180559945
"1096",1096,1,1.56615549240945e-08,1,19,3,13,39.5094925302768,2,1,1,2,1,7,33,2,27.5317997958724,1,1,2,449,3,1,1,2,2,6.10924758276437
"1097",1097,1,0.00834105317026707,1,30,1,16,25.8843582110896,1,4.84053189512475,2,2,2,2,22,1,23.895606290697,3,1,1,1,1,1,1,8,2,0.693147180559945
"1098",1098,0,0,1,32,1,15,15.4272486205415,1,4.21620550194499,2,1,2,2,46,1,27.2763633939717,1,5,1,1,1,1,1,5,1,0.693147180559945
"1099",1099,1,0.425868264690303,1,32,1,13,39.9499687108764,1,1,1,1,2,2,15,2,29.6479341607472,4,5,1,651,3,1,6,10,2,6.48004456192665
"1100",1100,1,53624341.3290386,1,31,1,1,1,1,1,2,2,2,9,44,1,1,3,1,2,725,4,2,7,9,2,6.5875500148248
"1101",1101,0,0,1,24,1,11,32.8785644455472,1,5.36423239055471,2,2,1,7,27,2,29.1032644217105,12,1,2,1,1,1,1,6,2,0.693147180559945
"1102",1102,0,0,1,24,1,11,22.0454076850486,1,4.66599839874354,2,1,2,8,2,2,24.4131112314674,9,5,1,1,1,1,2,10,2,0.693147180559945
"1103",1103,1,6.36589840430246,1,20,3,5,24.4948974278318,1,4.38877662729128,2,1,2,8,5,2,9.16515138991168,2,4,1,1,1,2,3,2,2,0.693147180559945
"1104",1104,1,3.05327964577468e-08,2,20,3,15,34.3656805548792,1,5.29150262212918,2,1,1,2,57,1,24.5967477524977,8,5,1,1,1,1,2,14,2,0.693147180559945
"1105",1105,1,622.618523737746,1,26,1,14,35.0856095856977,1,5.70996329005732,1,2,2,2,25,1,37.4165738677394,1,2,1,1,1,1,3,7,2,0.693147180559945
"1106",1106,1,3.58834686033651e-10,1,25,1,11,7.81024967590665,1,1,1,1,1,5,28,2,6.557438524302,6,5,1,1,1,1,1,11,2,0.693147180559945
"1107",1107,0,0,1,35,1,8,33.3766385365573,1,5.74588096278006,2,2,1,7,11,1,30.8706980808663,8,6,2,1,1,1,2,15,2,0.693147180559945
"1108",1108,1,0.00102341503676291,1,26,2,12,35.7071421427142,2,1,1,2,1,7,11,2,31.7017349682947,5,6,1,347,4,1,5,13,2,5.85220247977447
"1109",1109,0,0,1,33,1,15,16.431676725155,1,4.74984508645882,2,1,2,3,46,2,9,1,4,1,572,3,1,4,2,1,6.35088571671474
"1110",1110,1,5.44427530691901e-07,1,27,1,1,1,1,1,1,1,4,5,22,2,9.9498743710662,6,5,1,599,3,1,1,16,2,6.39692965521615
"1111",1111,1,3950.09954766162,1,19,2,9,14.8660687473185,1,1,2,2,2,9,18,1,8.24621125123532,1,3,2,39,2,1,6,8,2,3.68887945411394
"1112",1112,1,402109.037652067,1,29,1,14,27.1661554144122,1,5.07623851423968,2,2,3,1,1,1,34.8711915483254,3,2,1,411,4,1,7,15,2,6.02102334934953
"1113",1113,1,8.56183733213868e-11,1,12,5,11,29.0516780926679,1,4.11236361783437,2,1,1,3,41,2,32.1558703816271,4,4,1,1,1,1,1,10,2,0.693147180559945
"1114",1114,1,3.56855116920933e-08,1,32,1,8,32.4961536185438,1,5.48784481310753,1,1,3,7,68,2,13.9642400437689,3,5,1,324,3,1,1,20,2,5.78382518232974
"1115",1115,1,7.47705349671898e-09,1,28,1,13,33.8969025133566,1,5.58506471949649,2,1,1,2,28,1,19.2613602842582,7,5,1,1,1,1,1,10,2,0.693147180559945
"1116",1116,0,0,1,31,1,9,41.2553026894725,1,6.01269115829596,1,2,3,8,23,2,37.589892258425,3,1,1,1,1,1,1,22,1,0.693147180559945
"1117",1117,1,9.02028473666476e-07,1,26,3,15,37.0540146272978,2,5.70188884616473,1,1,3,6,14,2,29.1719042916296,3,5,1,81,4,1,1,13,2,4.40671924726425
"1118",1118,1,6418.07127474867,1,17,2,1,1,2,1,1,2,2,9,28,1,21.3307290077015,3,3,1,122,4,1,5,2,2,4.81218435537242
"1119",1119,1,0.0799785828014253,1,23,1,12,30.7733651068582,1,4.68313059816415,2,1,2,2,47,1,28.6181760425084,1,1,1,538,4,1,5,2,2,6.289715570909
"1120",1120,1,0.012063419000434,1,37,1,10,4.79583152331272,1,3.00921669843456,2,1,4,4,47,2,12.328828005938,5,5,1,1,1,1,2,17,2,0.693147180559945
"1121",1121,1,8.81430263726138e-08,1,20,2,1,1,1,1,2,1,2,9,25,2,8.42614977317636,1,5,1,1,1,1,2,7,2,0.693147180559945
"1122",1122,1,9094.08204528299,1,31,1,13,41.1582312545134,1,1,1,2,3,1,27,1,10.8627804912002,1,3,1,1,1,2,1,21,2,0.693147180559945
"1123",1123,0,0,2,24,3,1,1,1,1,2,2,2,9,14,2,1,10,1,2,1,1,1,2,9,1,0.693147180559945
"1124",1124,1,0.0110844956292189,1,16,4,14,21.8174242292714,2,1,1,2,2,7,1,2,32.78719262151,10,1,1,311,4,1,2,2,2,5.74300318780948
"1125",1125,1,1.17715354632786e-08,1,40,1,19,40.7798970082074,1,6.04237308737696,2,1,1,7,34,2,5,8,5,1,604,3,1,3,12,2,6.40522845803084
"1126",1126,1,7090.5883799383,2,27,4,17,39.8371685740842,1,5.92090333360681,2,2,4,1,30,1,9.9498743710662,9,3,2,1,1,1,3,12,2,0.693147180559945
"1127",1127,1,33609882.5299639,1,16,3,12,15.3622914957372,2,1,1,2,1,9,6,1,35.2278299076171,5,2,2,138,4,1,8,2,2,4.93447393313069
"1128",1128,0,0,1,24,1,13,40.7185461430047,1,5.88688770933563,2,2,4,6,43,2,26.0192236625154,13,1,1,1,1,1,1,20,2,0.693147180559945
"1129",1129,0,0,1,27,4,13,32.9848450049413,1,5.48935682449581,2,2,3,7,33,2,22.5166604983954,6,1,2,1,1,1,2,16,2,0.693147180559945
"1130",1130,1,0.0295063304613536,1,31,1,14,23.0651251893416,1,4.60577935159691,2,2,2,2,16,1,27.8208554864871,5,1,1,766,3,1,3,11,2,6.64248680136726
"1131",1131,1,0.00104710139977023,1,28,3,9,20.9284495364563,1,4.39762203989994,2,1,4,7,15,2,16.7630546142402,1,5,1,1,1,1,1,15,2,0.693147180559945
"1132",1132,0,0,1,24,1,1,1,1,1,1,2,1,9,24,1,33.4962684488885,5,2,2,261,2,1,2,2,1,5.5683445037611
"1133",1133,1,54.7520051091842,1,20,1,8,31.2089730686545,1,1,1,2,2,2,28,1,23.685438564654,3,1,1,514,4,2,3,8,2,6.24416690066374
"1134",1134,0,0,2,25,2,15,28.5657137141714,1,4.36492369730075,2,1,2,2,34,1,19.5192212959431,12,5,1,1,1,1,1,10,1,0.693147180559945
"1135",1135,1,31.6225416691622,1,41,1,9,34.7706773014274,1,5.73530891990981,1,2,1,2,1,1,13.228756555323,3,3,1,169,5,1,6,2,2,5.13579843705026
"1136",1136,0,0,1,23,1,11,18.4932420089069,1,3.8292137964098,2,2,2,2,34,1,33.7638860322683,3,2,2,1,1,1,1,2,1,0.693147180559945
"1137",1137,0,0,1,34,1,12,27.3495886623547,1,4.26859076959699,1,1,2,2,36,1,20.591260281974,3,5,1,1,1,1,2,2,1,0.693147180559945
"1138",1138,0,0,1,29,1,14,11.0905365064094,1,1,2,1,2,9,36,1,4.58257569495584,1,5,1,1,1,1,5,9,1,0.693147180559945
"1139",1139,0,0,1,43,1,16,31.7175030543074,1,5.60220578459507,2,2,4,6,8,2,23.8746727726266,5,1,2,528,3,1,1,17,2,6.2709884318583
"1140",1140,1,12.8297905107445,1,19,1,13,38.2753184180093,1,5.76945698954299,1,2,4,6,31,2,28.4253408071038,1,6,2,1,1,1,4,21,2,0.693147180559945
"1141",1141,0,0,1,36,1,12,41.7492514902962,1,1,1,2,4,6,13,2,25.6904651573303,5,1,1,1,1,1,1,16,2,0.693147180559945
"1142",1142,0,0,1,16,2,11,21.7944947177034,2,1,1,1,2,2,18,1,23.6431808350738,1,5,1,1,1,1,1,8,1,0.693147180559945
"1143",1143,1,0.00843111109136551,1,13,4,13,20.8086520466848,1,4.14434120667178,2,1,2,5,30,2,25.0199920063936,1,5,1,1,1,1,4,2,2,0.693147180559945
"1144",1144,1,0.000319953697084422,1,40,1,10,18.1107702762748,1,4.57997565096181,2,2,2,3,69,1,32.9848450049413,10,2,2,259,2,1,1,2,2,5.56068163101553
"1145",1145,1,0.00578611084578735,1,39,1,15,16.2788205960997,1,4.72870804501588,2,2,2,2,15,1,12.7279220613579,1,3,2,29,4,1,4,2,2,3.40119738166216
"1146",1146,0,0,1,47,1,12,42.0119030752,1,1,1,1,4,7,26,2,37.5499667110372,1,3,1,203,2,1,2,11,2,5.31811999384422
"1147",1147,0,0,1,27,2,17,36.7014986070051,2,5.82337100961516,1,2,1,8,9,1,33.4813380855664,9,2,2,1,1,1,1,9,2,0.693147180559945
"1148",1148,1,892684011.479482,1,13,6,1,1,1,1,2,2,2,9,2,1,27.258026340878,1,6,1,102,4,1,9,2,2,4.63472898822964
"1149",1149,0,0,2,45,2,16,30.854497241083,1,5.39315113310372,2,1,2,2,45,1,30.6104557300279,8,5,1,1,1,2,1,8,1,0.693147180559945
"1150",1150,1,0.374772287037352,1,28,1,12,28.9827534923789,1,4.60833598835798,2,2,2,2,59,1,29.4108823397055,3,6,2,1,1,1,4,2,2,0.693147180559945
"1151",1151,1,1012.46740247986,1,27,1,11,31.8276609256791,1,5.23143043218659,1,2,2,2,22,1,3.46410161513775,12,1,2,1,1,2,1,2,2,0.693147180559945
"1152",1152,1,5.78941779741642,1,14,2,15,36.2767142944341,2,1,1,1,1,2,51,1,30.1496268633627,3,5,1,269,2,2,3,9,2,5.59842195899838
"1153",1153,1,0.11506231409105,1,29,1,11,39.9124040869502,1,5.90518344747438,1,1,3,6,27,2,35.6931365951495,2,4,1,1,1,1,2,2,2,0.693147180559945
"1154",1154,1,45.7024645683104,1,48,1,15,35.0998575495685,1,5.43100012958067,2,1,3,6,41,2,23.2379000772445,5,4,1,423,3,1,5,10,2,6.04973345523196
"1155",1155,1,14.0437599329331,1,29,1,1,1,1,1,1,2,2,9,28,1,16.7332005306815,2,3,1,660,4,1,4,2,2,6.49375383985169
"1156",1156,1,1.95688872497133e-13,1,25,2,8,34.3947670438397,2,5.55176278445368,1,2,1,8,31,2,23.1084400165827,5,1,2,405,6,1,1,9,2,6.00635315960173
"1157",1157,0,0,1,7,2,8,28.3372546306095,1,5.13447686263441,2,1,3,7,1,2,14.7648230602334,9,5,1,582,2,1,1,17,2,6.36818718635049
"1158",1158,1,1.49419266535364e-10,1,37,1,13,24.6373699895098,1,4.95335121839453,2,2,3,1,38,2,27.9463772249642,1,6,2,134,4,1,2,10,2,4.90527477843843
"1159",1159,1,3.81770421135487e-06,1,28,1,8,13.9283882771841,1,1,1,2,2,2,19,2,5.3851648071345,5,1,2,1,1,1,1,2,2,0.693147180559945
"1160",1160,0,0,1,34,1,16,38.7556447501522,1,5.82842821890482,2,1,1,7,23,2,34.2198772645373,3,1,1,1,1,1,3,12,2,0.693147180559945
"1161",1161,0,0,1,21,1,1,1,1,1,2,1,2,9,18,2,28.1780056072107,9,1,1,1,1,1,1,10,2,0.693147180559945
"1162",1162,1,4.29895457231164,1,32,1,15,26.229754097208,1,5.00399520894034,2,2,3,7,29,2,30.3315017762062,1,1,1,431,4,1,5,14,2,6.06842558824411
"1163",1163,1,0.00360899638808507,1,34,1,14,31.6859590355097,1,4.99198072800309,2,1,1,7,53,2,16.9115345252878,1,5,1,469,2,1,6,13,2,6.1527326947041
"1164",1164,1,1472901.37247526,1,50,1,14,37.2692903071684,1,1,1,1,4,4,1,2,28.1247222208505,1,4,1,1,1,1,4,15,2,0.693147180559945
"1165",1165,0,0,1,44,1,6,38.1575680566778,1,5.83598943897715,1,1,1,7,19,2,28.2842712474619,9,5,1,1,1,1,1,11,2,0.693147180559945
